drop_id,original_frame_idx,frame_path,timestamp,timestamp_str,drop_reason
187,14370,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00187.jpg,479.0,07:59,blur
188,14490,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00188.jpg,483.0,08:03,blur
189,14520,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00189.jpg,484.0,08:04,blur
190,14550,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00190.jpg,485.0,08:05,blur
191,14580,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00191.jpg,486.0,08:06,blur
192,14610,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00192.jpg,487.0,08:07,blur
193,14700,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00193.jpg,490.0,08:10,blur
194,14730,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00194.jpg,491.0,08:11,blur
195,14760,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00195.jpg,492.0,08:12,blur
196,14790,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00196.jpg,493.0,08:13,blur
197,17670,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00197.jpg,589.0,09:49,blur
198,17700,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00198.jpg,590.0,09:50,blur
199,18060,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00199.jpg,602.0,10:02,blur
200,18810,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00200.jpg,627.0,10:27,blur
201,18870,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00201.jpg,629.0,10:29,blur
202,18900,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00202.jpg,630.0,10:30,blur
203,18930,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00203.jpg,631.0,10:31,blur
204,18990,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00204.jpg,633.0,10:33,blur
205,19320,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00205.jpg,644.0,10:44,blur
206,19380,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00206.jpg,646.0,10:46,blur
207,19500,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00207.jpg,650.0,10:50,blur
208,20010,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00208.jpg,667.0,11:07,blur
209,20250,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00209.jpg,675.0,11:15,blur
210,20430,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00210.jpg,681.0,11:21,blur
211,20490,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00211.jpg,683.0,11:23,blur
212,21690,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00212.jpg,723.0,12:03,blur
213,21720,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00213.jpg,724.0,12:04,blur
214,21750,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00214.jpg,725.0,12:05,blur
215,21930,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00215.jpg,731.0,12:11,blur
216,22020,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00216.jpg,734.0,12:14,blur
217,22680,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00217.jpg,756.0,12:36,blur
218,22980,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00218.jpg,766.0,12:46,blur
