frame_id,original_frame_idx,frame_path,timestamp,timestamp_str
253,19200,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00253.jpg,640.0,10:40
254,19230,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00254.jpg,641.0,10:41
255,19290,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00255.jpg,643.0,10:43
256,19350,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00256.jpg,645.0,10:45
257,19410,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00257.jpg,647.0,10:47
258,19530,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00258.jpg,651.0,10:51
259,19590,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00259.jpg,653.0,10:53
260,19620,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00260.jpg,654.0,10:54
261,19650,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00261.jpg,655.0,10:55
262,19680,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00262.jpg,656.0,10:56
263,19740,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00263.jpg,658.0,10:58
264,19920,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00264.jpg,664.0,11:04
265,20040,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00265.jpg,668.0,11:08
266,20070,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00266.jpg,669.0,11:09
267,20190,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00267.jpg,673.0,11:13
268,20220,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00268.jpg,674.0,11:14
269,20280,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00269.jpg,676.0,11:16
270,20340,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00270.jpg,678.0,11:18
271,20460,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00271.jpg,682.0,11:22
272,20520,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00272.jpg,684.0,11:24
273,20610,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00273.jpg,687.0,11:27
274,20670,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00274.jpg,689.0,11:29
275,20760,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00275.jpg,692.0,11:32
276,20790,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00276.jpg,693.0,11:33
277,20910,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00277.jpg,697.0,11:37
278,20940,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00278.jpg,698.0,11:38
279,21180,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00279.jpg,706.0,11:46
280,21240,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00280.jpg,708.0,11:48
281,21270,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00281.jpg,709.0,11:49
282,21330,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00282.jpg,711.0,11:51
283,21420,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00283.jpg,714.0,11:54
284,21450,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00284.jpg,715.0,11:55
285,21480,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00285.jpg,716.0,11:56
286,21540,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00286.jpg,718.0,11:58
287,21570,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00287.jpg,719.0,11:59
288,21600,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00288.jpg,720.0,12:00
289,21630,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00289.jpg,721.0,12:01
290,21660,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00290.jpg,722.0,12:02
291,21780,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00291.jpg,726.0,12:06
292,21810,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00292.jpg,727.0,12:07
293,21840,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00293.jpg,728.0,12:08
294,21870,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00294.jpg,729.0,12:09
295,21960,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00295.jpg,732.0,12:12
296,21990,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00296.jpg,733.0,12:13
297,22050,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00297.jpg,735.0,12:15
298,22080,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00298.jpg,736.0,12:16
299,22110,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00299.jpg,737.0,12:17
300,22140,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00300.jpg,738.0,12:18
301,22200,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00301.jpg,740.0,12:20
302,22230,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00302.jpg,741.0,12:21
303,22260,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00303.jpg,742.0,12:22
304,22440,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00304.jpg,748.0,12:28
305,22470,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00305.jpg,749.0,12:29
306,22530,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00306.jpg,751.0,12:31
307,22560,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00307.jpg,752.0,12:32
308,22590,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00308.jpg,753.0,12:33
309,22710,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00309.jpg,757.0,12:37
310,22740,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00310.jpg,758.0,12:38
311,22770,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00311.jpg,759.0,12:39
312,22800,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00312.jpg,760.0,12:40
313,22830,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00313.jpg,761.0,12:41
314,22860,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00314.jpg,762.0,12:42
315,22920,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00315.jpg,764.0,12:44
316,22950,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00316.jpg,765.0,12:45
317,23130,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00317.jpg,771.0,12:51
318,23160,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00318.jpg,772.0,12:52
319,23370,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00319.jpg,779.0,12:59
320,23400,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00320.jpg,780.0,13:00
321,23430,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00321.jpg,781.0,13:01
322,23460,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00322.jpg,782.0,13:02
323,23490,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00323.jpg,783.0,13:03
324,23610,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00324.jpg,787.0,13:07
325,23640,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00325.jpg,788.0,13:08
326,23670,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00326.jpg,789.0,13:09
327,23730,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00327.jpg,791.0,13:11
328,23880,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00328.jpg,796.0,13:16
329,24000,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00329.jpg,800.0,13:20
330,24120,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00330.jpg,804.0,13:24
331,24270,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00331.jpg,809.0,13:29
332,24450,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00332.jpg,815.0,13:35
333,24600,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00333.jpg,820.0,13:40
334,24870,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00334.jpg,829.0,13:49
335,24900,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00335.jpg,830.0,13:50
336,24990,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00336.jpg,833.0,13:53
337,25020,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00337.jpg,834.0,13:54
338,25050,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00338.jpg,835.0,13:55
339,25110,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00339.jpg,837.0,13:57
340,25200,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00340.jpg,840.0,14:00
341,25290,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00341.jpg,843.0,14:03
342,25350,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00342.jpg,845.0,14:05
343,25380,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00343.jpg,846.0,14:06
344,25410,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00344.jpg,847.0,14:07
345,25470,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00345.jpg,849.0,14:09
346,25530,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00346.jpg,851.0,14:11
347,25560,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00347.jpg,852.0,14:12
348,25620,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00348.jpg,854.0,14:14
349,25650,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00349.jpg,855.0,14:15
350,26130,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00350.jpg,871.0,14:31
351,26220,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00351.jpg,874.0,14:34
352,26250,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00352.jpg,875.0,14:35
353,26280,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00353.jpg,876.0,14:36
354,26400,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00354.jpg,880.0,14:40
355,26430,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00355.jpg,881.0,14:41
356,26490,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00356.jpg,883.0,14:43
357,26550,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00357.jpg,885.0,14:45
358,26760,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00358.jpg,892.0,14:52
359,27000,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00359.jpg,900.0,15:00
360,27090,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00360.jpg,903.0,15:03
361,27210,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00361.jpg,907.0,15:07
362,27240,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00362.jpg,908.0,15:08
363,27300,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00363.jpg,910.0,15:10
364,27330,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00364.jpg,911.0,15:11
365,27390,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00365.jpg,913.0,15:13
366,27450,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00366.jpg,915.0,15:15
367,27510,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00367.jpg,917.0,15:17
368,27570,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00368.jpg,919.0,15:19
369,27630,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00369.jpg,921.0,15:21
370,27660,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00370.jpg,922.0,15:22
371,27720,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00371.jpg,924.0,15:24
372,27840,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00372.jpg,928.0,15:28
373,27900,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00373.jpg,930.0,15:30
374,27930,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00374.jpg,931.0,15:31
375,28230,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00375.jpg,941.0,15:41
376,28380,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00376.jpg,946.0,15:46
377,28500,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00377.jpg,950.0,15:50
378,28560,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00378.jpg,952.0,15:52
379,28680,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00379.jpg,956.0,15:56
380,28710,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00380.jpg,957.0,15:57
381,29040,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00381.jpg,968.0,16:08
382,29070,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00382.jpg,969.0,16:09
383,29160,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00383.jpg,972.0,16:12
384,29370,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00384.jpg,979.0,16:19
385,29520,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00385.jpg,984.0,16:24
386,29550,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00386.jpg,985.0,16:25
387,29730,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00387.jpg,991.0,16:31
388,29790,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00388.jpg,993.0,16:33
389,29850,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00389.jpg,995.0,16:35
390,30000,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00390.jpg,1000.0,16:40
391,30090,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00391.jpg,1003.0,16:43
392,30180,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00392.jpg,1006.0,16:46
393,30330,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00393.jpg,1011.0,16:51
394,30390,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00394.jpg,1013.0,16:53
395,30420,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00395.jpg,1014.0,16:54
396,30480,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00396.jpg,1016.0,16:56
397,30600,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00397.jpg,1020.0,17:00
398,30630,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00398.jpg,1021.0,17:01
399,30660,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00399.jpg,1022.0,17:02
400,30750,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00400.jpg,1025.0,17:05
401,30810,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00401.jpg,1027.0,17:07
402,30870,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00402.jpg,1029.0,17:09
403,30930,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00403.jpg,1031.0,17:11
404,30960,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00404.jpg,1032.0,17:12
405,30990,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00405.jpg,1033.0,17:13
406,31020,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00406.jpg,1034.0,17:14
407,31110,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00407.jpg,1037.0,17:17
408,31290,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00408.jpg,1043.0,17:23
409,31410,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00409.jpg,1047.0,17:27
410,31680,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00410.jpg,1056.0,17:36
411,31890,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00411.jpg,1063.0,17:43
412,32010,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00412.jpg,1067.0,17:47
413,32070,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00413.jpg,1069.0,17:49
414,32310,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00414.jpg,1077.0,17:57
415,32340,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00415.jpg,1078.0,17:58
416,32370,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00416.jpg,1079.0,17:59
417,32520,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00417.jpg,1084.0,18:04
418,32550,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00418.jpg,1085.0,18:05
419,32580,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00419.jpg,1086.0,18:06
420,32850,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00420.jpg,1095.0,18:15
421,32910,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00421.jpg,1097.0,18:17
422,32940,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00422.jpg,1098.0,18:18
423,33030,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00423.jpg,1101.0,18:21
424,33240,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00424.jpg,1108.0,18:28
425,33360,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00425.jpg,1112.0,18:32
426,33450,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00426.jpg,1115.0,18:35
427,33630,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00427.jpg,1121.0,18:41
428,33810,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00428.jpg,1127.0,18:47
429,33870,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00429.jpg,1129.0,18:49
430,33930,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00430.jpg,1131.0,18:51
431,34020,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00431.jpg,1134.0,18:54
432,34140,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00432.jpg,1138.0,18:58
433,34170,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00433.jpg,1139.0,18:59
434,34200,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00434.jpg,1140.0,19:00
435,34230,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00435.jpg,1141.0,19:01
436,34260,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00436.jpg,1142.0,19:02
437,34290,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00437.jpg,1143.0,19:03
438,34350,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00438.jpg,1145.0,19:05
439,34560,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00439.jpg,1152.0,19:12
440,34620,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00440.jpg,1154.0,19:14
441,34710,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00441.jpg,1157.0,19:17
442,34800,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00442.jpg,1160.0,19:20
443,34890,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00443.jpg,1163.0,19:23
444,35010,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00444.jpg,1167.0,19:27
445,35100,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00445.jpg,1170.0,19:30
446,35190,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00446.jpg,1173.0,19:33
447,35520,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00447.jpg,1184.0,19:44
448,35550,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00448.jpg,1185.0,19:45
449,35580,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00449.jpg,1186.0,19:46
450,35610,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00450.jpg,1187.0,19:47
451,35730,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00451.jpg,1191.0,19:51
452,35790,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00452.jpg,1193.0,19:53
453,35940,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00453.jpg,1198.0,19:58
454,35970,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00454.jpg,1199.0,19:59
455,36060,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00455.jpg,1202.0,20:02
456,36090,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00456.jpg,1203.0,20:03
457,36360,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00457.jpg,1212.0,20:12
458,37140,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00458.jpg,1238.0,20:38
459,37830,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00459.jpg,1261.0,21:01
460,37980,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00460.jpg,1266.0,21:06
461,38010,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00461.jpg,1267.0,21:07
462,38040,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00462.jpg,1268.0,21:08
463,38070,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00463.jpg,1269.0,21:09
464,38190,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00464.jpg,1273.0,21:13
465,38370,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00465.jpg,1279.0,21:19
466,38400,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00466.jpg,1280.0,21:20
467,38490,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00467.jpg,1283.0,21:23
468,38580,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00468.jpg,1286.0,21:26
469,38610,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00469.jpg,1287.0,21:27
470,38670,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00470.jpg,1289.0,21:29
471,38700,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00471.jpg,1290.0,21:30
472,38760,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00472.jpg,1292.0,21:32
473,38790,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00473.jpg,1293.0,21:33
474,38820,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00474.jpg,1294.0,21:34
475,38880,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00475.jpg,1296.0,21:36
476,39090,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00476.jpg,1303.0,21:43
477,39120,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00477.jpg,1304.0,21:44
478,39360,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00478.jpg,1312.0,21:52
479,39480,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00479.jpg,1316.0,21:56
480,39600,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00480.jpg,1320.0,22:00
481,39810,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00481.jpg,1327.0,22:07
482,39840,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00482.jpg,1328.0,22:08
483,39870,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00483.jpg,1329.0,22:09
484,39990,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00484.jpg,1333.0,22:13
485,40020,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00485.jpg,1334.0,22:14
486,40080,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00486.jpg,1336.0,22:16
487,40140,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00487.jpg,1338.0,22:18
488,40170,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00488.jpg,1339.0,22:19
489,40200,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00489.jpg,1340.0,22:20
490,40260,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00490.jpg,1342.0,22:22
491,40290,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00491.jpg,1343.0,22:23
492,40320,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00492.jpg,1344.0,22:24
493,40350,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00493.jpg,1345.0,22:25
494,40500,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00494.jpg,1350.0,22:30
495,40650,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00495.jpg,1355.0,22:35
496,40710,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00496.jpg,1357.0,22:37
497,40770,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00497.jpg,1359.0,22:39
498,40800,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00498.jpg,1360.0,22:40
499,40830,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00499.jpg,1361.0,22:41
500,40980,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00500.jpg,1366.0,22:46
501,41070,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00501.jpg,1369.0,22:49
502,41100,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00502.jpg,1370.0,22:50
503,41370,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00503.jpg,1379.0,22:59
504,41400,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00504.jpg,1380.0,23:00
505,41520,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00505.jpg,1384.0,23:04
506,41580,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00506.jpg,1386.0,23:06
507,41610,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00507.jpg,1387.0,23:07
508,41640,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00508.jpg,1388.0,23:08
509,41670,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00509.jpg,1389.0,23:09
510,41730,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00510.jpg,1391.0,23:11
511,41790,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00511.jpg,1393.0,23:13
512,41850,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00512.jpg,1395.0,23:15
513,41910,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00513.jpg,1397.0,23:17
