drop_id,original_frame_idx,frame_path,timestamp,timestamp_str,drop_reason
138,16440,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00138.jpg,548.0,09:08,duplicate
139,16560,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00139.jpg,552.0,09:12,duplicate
140,16650,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00140.jpg,555.0,09:15,duplicate
141,16680,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00141.jpg,556.0,09:16,duplicate
142,16710,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00142.jpg,557.0,09:17,duplicate
143,16740,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00143.jpg,558.0,09:18,duplicate
144,16830,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00144.jpg,561.0,09:21,duplicate
145,16890,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00145.jpg,563.0,09:23,duplicate
146,16920,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00146.jpg,564.0,09:24,duplicate
147,16950,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00147.jpg,565.0,09:25,duplicate
148,17010,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00148.jpg,567.0,09:27,duplicate
149,17040,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00149.jpg,568.0,09:28,duplicate
150,17070,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00150.jpg,569.0,09:29,duplicate
151,17100,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00151.jpg,570.0,09:30,duplicate
152,17160,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00152.jpg,572.0,09:32,duplicate
153,17190,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00153.jpg,573.0,09:33,duplicate
